ten_mon,nhom,mo_ta,vung_mien,thanh_phan_chinh,cac_buoc_nau,cach_an,calo_uoc_tinh,image_folder,image_path
Bò nướng lá lốt,Biến tấu (Các món mặn khác),"Món ăn đường phố hấp dẫn với thịt bò băm nhuyễn cuộn trong lá lốt nướng trên than hồng, tỏa mùi thơm nồng nàn đặc trưng.",Miền Nam.,"Thịt bò băm, mỡ heo băm, Lá lốt tươi, Hành tím, sả băm, tiêu đen, Đậu phộng rang, mỡ hành","Bước 1: Trộn thịt bò với mỡ heo, sả, hành băm và gia vị cho thấm., Bước 2: Đặt lá lốt lên mặt phẳng, cho lượng thịt vừa đủ vào và cuốn tròn lại., Bước 3: Xếp các cuốn bò vào vỉ nướng, nướng trên than hồng, phết thêm chút dầu ăn để lá không bị cháy khô., Bước 4: Nướng đến khi lá lốt hơi cháy sém và tỏa mùi thơm nức là chín.","Ăn nóng, cuốn cùng bánh tráng, bún tươi, rau sống, chuối chát, khế chua và chấm mắm nêm.",Cao,bo_nuong_la_lot,images/bo_nuong_la_lot/image_99.jpg
Cá lóc nướng trui,Biến tấu (Các món mặn khác),"Món ăn mang đậm nét văn hóa khẩn hoang Nam Bộ. Cá không cần sơ chế cầu kỳ, nướng bằng sức nóng của rơm khô, tạo nên vị ngọt nguyên bản và mùi thơm rơm rạ nồng nàn.",Miền Tây Nam Bộ.,"Cá lóc đồng tươi (để nguyên con, không đánh vảy), Rơm khô (dùng để đốt nướng), Mỡ hành, đậu phộng rang, Nước mắm me hoặc mắm nêm","Bước 1: Rửa sạch cá, dùng que tre xiên suốt dọc thân cá, cắm que xuống đất theo hướng thẳng đứng., Bước 2: Phủ rơm khô trùm kín cá và đốt cho đến khi rơm cháy hết thành tro., Bước 3: Lấy cá ra, dùng dao cạo sạch lớp vảy cháy đen bên ngoài để lộ phần thịt trắng chín đều bên trong., Bước 4: Xẻ dọc lưng cá, rưới mỡ hành và đậu phộng lên thịt cá.","Ăn nóng, cuốn bánh tráng với bún, rau tập tàng, chuối chát, khế chua. Chấm nước mắm me chua cay.",Trung bình,ca_loc_nuong_trui,images/ca_loc_nuong_trui/image_14.jpg
Cá lóc nướng trui,Biến tấu (Các món mặn khác),"Món ăn mang đậm nét văn hóa khẩn hoang Nam Bộ. Cá không cần sơ chế cầu kỳ, nướng bằng sức nóng của rơm khô, tạo nên vị ngọt nguyên bản và mùi thơm rơm rạ nồng nàn.",Miền Tây Nam Bộ.,"Cá lóc đồng tươi (để nguyên con, không đánh vảy), Rơm khô (dùng để đốt nướng), Mỡ hành, đậu phộng rang, Nước mắm me hoặc mắm nêm","Bước 1: Rửa sạch cá, dùng que tre xiên suốt dọc thân cá, cắm que xuống đất theo hướng thẳng đứng., Bước 2: Phủ rơm khô trùm kín cá và đốt cho đến khi rơm cháy hết thành tro., Bước 3: Lấy cá ra, dùng dao cạo sạch lớp vảy cháy đen bên ngoài để lộ phần thịt trắng chín đều bên trong., Bước 4: Xẻ dọc lưng cá, rưới mỡ hành và đậu phộng lên thịt cá.","Ăn nóng, cuốn bánh tráng với bún, rau tập tàng, chuối chát, khế chua. Chấm nước mắm me chua cay.",Trung bình,ca_loc_nuong_trui,images/ca_loc_nuong_trui/image_15.jpg
Cá lóc nướng trui,Biến tấu (Các món mặn khác),"Món ăn mang đậm nét văn hóa khẩn hoang Nam Bộ. Cá không cần sơ chế cầu kỳ, nướng bằng sức nóng của rơm khô, tạo nên vị ngọt nguyên bản và mùi thơm rơm rạ nồng nàn.",Miền Tây Nam Bộ.,"Cá lóc đồng tươi (để nguyên con, không đánh vảy), Rơm khô (dùng để đốt nướng), Mỡ hành, đậu phộng rang, Nước mắm me hoặc mắm nêm","Bước 1: Rửa sạch cá, dùng que tre xiên suốt dọc thân cá, cắm que xuống đất theo hướng thẳng đứng., Bước 2: Phủ rơm khô trùm kín cá và đốt cho đến khi rơm cháy hết thành tro., Bước 3: Lấy cá ra, dùng dao cạo sạch lớp vảy cháy đen bên ngoài để lộ phần thịt trắng chín đều bên trong., Bước 4: Xẻ dọc lưng cá, rưới mỡ hành và đậu phộng lên thịt cá.","Ăn nóng, cuốn bánh tráng với bún, rau tập tàng, chuối chát, khế chua. Chấm nước mắm me chua cay.",Trung bình,ca_loc_nuong_trui,images/ca_loc_nuong_trui/image_16.jpg
Cá lóc nướng trui,Biến tấu (Các món mặn khác),"Món ăn mang đậm nét văn hóa khẩn hoang Nam Bộ. Cá không cần sơ chế cầu kỳ, nướng bằng sức nóng của rơm khô, tạo nên vị ngọt nguyên bản và mùi thơm rơm rạ nồng nàn.",Miền Tây Nam Bộ.,"Cá lóc đồng tươi (để nguyên con, không đánh vảy), Rơm khô (dùng để đốt nướng), Mỡ hành, đậu phộng rang, Nước mắm me hoặc mắm nêm","Bước 1: Rửa sạch cá, dùng que tre xiên suốt dọc thân cá, cắm que xuống đất theo hướng thẳng đứng., Bước 2: Phủ rơm khô trùm kín cá và đốt cho đến khi rơm cháy hết thành tro., Bước 3: Lấy cá ra, dùng dao cạo sạch lớp vảy cháy đen bên ngoài để lộ phần thịt trắng chín đều bên trong., Bước 4: Xẻ dọc lưng cá, rưới mỡ hành và đậu phộng lên thịt cá.","Ăn nóng, cuốn bánh tráng với bún, rau tập tàng, chuối chát, khế chua. Chấm nước mắm me chua cay.",Trung bình,ca_loc_nuong_trui,images/ca_loc_nuong_trui/image_17.jpg
Cá lóc nướng trui,Biến tấu (Các món mặn khác),"Món ăn mang đậm nét văn hóa khẩn hoang Nam Bộ. Cá không cần sơ chế cầu kỳ, nướng bằng sức nóng của rơm khô, tạo nên vị ngọt nguyên bản và mùi thơm rơm rạ nồng nàn.",Miền Tây Nam Bộ.,"Cá lóc đồng tươi (để nguyên con, không đánh vảy), Rơm khô (dùng để đốt nướng), Mỡ hành, đậu phộng rang, Nước mắm me hoặc mắm nêm","Bước 1: Rửa sạch cá, dùng que tre xiên suốt dọc thân cá, cắm que xuống đất theo hướng thẳng đứng., Bước 2: Phủ rơm khô trùm kín cá và đốt cho đến khi rơm cháy hết thành tro., Bước 3: Lấy cá ra, dùng dao cạo sạch lớp vảy cháy đen bên ngoài để lộ phần thịt trắng chín đều bên trong., Bước 4: Xẻ dọc lưng cá, rưới mỡ hành và đậu phộng lên thịt cá.","Ăn nóng, cuốn bánh tráng với bún, rau tập tàng, chuối chát, khế chua. Chấm nước mắm me chua cay.",Trung bình,ca_loc_nuong_trui,images/ca_loc_nuong_trui/image_18.jpg
Cá lóc nướng trui,Biến tấu (Các món mặn khác),"Món ăn mang đậm nét văn hóa khẩn hoang Nam Bộ. Cá không cần sơ chế cầu kỳ, nướng bằng sức nóng của rơm khô, tạo nên vị ngọt nguyên bản và mùi thơm rơm rạ nồng nàn.",Miền Tây Nam Bộ.,"Cá lóc đồng tươi (để nguyên con, không đánh vảy), Rơm khô (dùng để đốt nướng), Mỡ hành, đậu phộng rang, Nước mắm me hoặc mắm nêm","Bước 1: Rửa sạch cá, dùng que tre xiên suốt dọc thân cá, cắm que xuống đất theo hướng thẳng đứng., Bước 2: Phủ rơm khô trùm kín cá và đốt cho đến khi rơm cháy hết thành tro., Bước 3: Lấy cá ra, dùng dao cạo sạch lớp vảy cháy đen bên ngoài để lộ phần thịt trắng chín đều bên trong., Bước 4: Xẻ dọc lưng cá, rưới mỡ hành và đậu phộng lên thịt cá.","Ăn nóng, cuốn bánh tráng với bún, rau tập tàng, chuối chát, khế chua. Chấm nước mắm me chua cay.",Trung bình,ca_loc_nuong_trui,images/ca_loc_nuong_trui/image_19.jpg
Cá lóc nướng trui,Biến tấu (Các món mặn khác),"Món ăn mang đậm nét văn hóa khẩn hoang Nam Bộ. Cá không cần sơ chế cầu kỳ, nướng bằng sức nóng của rơm khô, tạo nên vị ngọt nguyên bản và mùi thơm rơm rạ nồng nàn.",Miền Tây Nam Bộ.,"Cá lóc đồng tươi (để nguyên con, không đánh vảy), Rơm khô (dùng để đốt nướng), Mỡ hành, đậu phộng rang, Nước mắm me hoặc mắm nêm","Bước 1: Rửa sạch cá, dùng que tre xiên suốt dọc thân cá, cắm que xuống đất theo hướng thẳng đứng., Bước 2: Phủ rơm khô trùm kín cá và đốt cho đến khi rơm cháy hết thành tro., Bước 3: Lấy cá ra, dùng dao cạo sạch lớp vảy cháy đen bên ngoài để lộ phần thịt trắng chín đều bên trong., Bước 4: Xẻ dọc lưng cá, rưới mỡ hành và đậu phộng lên thịt cá.","Ăn nóng, cuốn bánh tráng với bún, rau tập tàng, chuối chát, khế chua. Chấm nước mắm me chua cay.",Trung bình,ca_loc_nuong_trui,images/ca_loc_nuong_trui/image_2.jpg
Cá lóc nướng trui,Biến tấu (Các món mặn khác),"Món ăn mang đậm nét văn hóa khẩn hoang Nam Bộ. Cá không cần sơ chế cầu kỳ, nướng bằng sức nóng của rơm khô, tạo nên vị ngọt nguyên bản và mùi thơm rơm rạ nồng nàn.",Miền Tây Nam Bộ.,"Cá lóc đồng tươi (để nguyên con, không đánh vảy), Rơm khô (dùng để đốt nướng), Mỡ hành, đậu phộng rang, Nước mắm me hoặc mắm nêm","Bước 1: Rửa sạch cá, dùng que tre xiên suốt dọc thân cá, cắm que xuống đất theo hướng thẳng đứng., Bước 2: Phủ rơm khô trùm kín cá và đốt cho đến khi rơm cháy hết thành tro., Bước 3: Lấy cá ra, dùng dao cạo sạch lớp vảy cháy đen bên ngoài để lộ phần thịt trắng chín đều bên trong., Bước 4: Xẻ dọc lưng cá, rưới mỡ hành và đậu phộng lên thịt cá.","Ăn nóng, cuốn bánh tráng với bún, rau tập tàng, chuối chát, khế chua. Chấm nước mắm me chua cay.",Trung bình,ca_loc_nuong_trui,images/ca_loc_nuong_trui/image_20.jpg
Cá lóc nướng trui,Biến tấu (Các món mặn khác),"Món ăn mang đậm nét văn hóa khẩn hoang Nam Bộ. Cá không cần sơ chế cầu kỳ, nướng bằng sức nóng của rơm khô, tạo nên vị ngọt nguyên bản và mùi thơm rơm rạ nồng nàn.",Miền Tây Nam Bộ.,"Cá lóc đồng tươi (để nguyên con, không đánh vảy), Rơm khô (dùng để đốt nướng), Mỡ hành, đậu phộng rang, Nước mắm me hoặc mắm nêm","Bước 1: Rửa sạch cá, dùng que tre xiên suốt dọc thân cá, cắm que xuống đất theo hướng thẳng đứng., Bước 2: Phủ rơm khô trùm kín cá và đốt cho đến khi rơm cháy hết thành tro., Bước 3: Lấy cá ra, dùng dao cạo sạch lớp vảy cháy đen bên ngoài để lộ phần thịt trắng chín đều bên trong., Bước 4: Xẻ dọc lưng cá, rưới mỡ hành và đậu phộng lên thịt cá.","Ăn nóng, cuốn bánh tráng với bún, rau tập tàng, chuối chát, khế chua. Chấm nước mắm me chua cay.",Trung bình,ca_loc_nuong_trui,images/ca_loc_nuong_trui/image_21.jpg
Cá lóc nướng trui,Biến tấu (Các món mặn khác),"Món ăn mang đậm nét văn hóa khẩn hoang Nam Bộ. Cá không cần sơ chế cầu kỳ, nướng bằng sức nóng của rơm khô, tạo nên vị ngọt nguyên bản và mùi thơm rơm rạ nồng nàn.",Miền Tây Nam Bộ.,"Cá lóc đồng tươi (để nguyên con, không đánh vảy), Rơm khô (dùng để đốt nướng), Mỡ hành, đậu phộng rang, Nước mắm me hoặc mắm nêm","Bước 1: Rửa sạch cá, dùng que tre xiên suốt dọc thân cá, cắm que xuống đất theo hướng thẳng đứng., Bước 2: Phủ rơm khô trùm kín cá và đốt cho đến khi rơm cháy hết thành tro., Bước 3: Lấy cá ra, dùng dao cạo sạch lớp vảy cháy đen bên ngoài để lộ phần thịt trắng chín đều bên trong., Bước 4: Xẻ dọc lưng cá, rưới mỡ hành và đậu phộng lên thịt cá.","Ăn nóng, cuốn bánh tráng với bún, rau tập tàng, chuối chát, khế chua. Chấm nước mắm me chua cay.",Trung bình,ca_loc_nuong_trui,images/ca_loc_nuong_trui/image_22.jpg
Cá lóc nướng trui,Biến tấu (Các món mặn khác),"Món ăn mang đậm nét văn hóa khẩn hoang Nam Bộ. Cá không cần sơ chế cầu kỳ, nướng bằng sức nóng của rơm khô, tạo nên vị ngọt nguyên bản và mùi thơm rơm rạ nồng nàn.",Miền Tây Nam Bộ.,"Cá lóc đồng tươi (để nguyên con, không đánh vảy), Rơm khô (dùng để đốt nướng), Mỡ hành, đậu phộng rang, Nước mắm me hoặc mắm nêm","Bước 1: Rửa sạch cá, dùng que tre xiên suốt dọc thân cá, cắm que xuống đất theo hướng thẳng đứng., Bước 2: Phủ rơm khô trùm kín cá và đốt cho đến khi rơm cháy hết thành tro., Bước 3: Lấy cá ra, dùng dao cạo sạch lớp vảy cháy đen bên ngoài để lộ phần thịt trắng chín đều bên trong., Bước 4: Xẻ dọc lưng cá, rưới mỡ hành và đậu phộng lên thịt cá.","Ăn nóng, cuốn bánh tráng với bún, rau tập tàng, chuối chát, khế chua. Chấm nước mắm me chua cay.",Trung bình,ca_loc_nuong_trui,images/ca_loc_nuong_trui/image_23.jpg
Cá lóc nướng trui,Biến tấu (Các món mặn khác),"Món ăn mang đậm nét văn hóa khẩn hoang Nam Bộ. Cá không cần sơ chế cầu kỳ, nướng bằng sức nóng của rơm khô, tạo nên vị ngọt nguyên bản và mùi thơm rơm rạ nồng nàn.",Miền Tây Nam Bộ.,"Cá lóc đồng tươi (để nguyên con, không đánh vảy), Rơm khô (dùng để đốt nướng), Mỡ hành, đậu phộng rang, Nước mắm me hoặc mắm nêm","Bước 1: Rửa sạch cá, dùng que tre xiên suốt dọc thân cá, cắm que xuống đất theo hướng thẳng đứng., Bước 2: Phủ rơm khô trùm kín cá và đốt cho đến khi rơm cháy hết thành tro., Bước 3: Lấy cá ra, dùng dao cạo sạch lớp vảy cháy đen bên ngoài để lộ phần thịt trắng chín đều bên trong., Bước 4: Xẻ dọc lưng cá, rưới mỡ hành và đậu phộng lên thịt cá.","Ăn nóng, cuốn bánh tráng với bún, rau tập tàng, chuối chát, khế chua. Chấm nước mắm me chua cay.",Trung bình,ca_loc_nuong_trui,images/ca_loc_nuong_trui/image_24.jpg
Cá lóc nướng trui,Biến tấu (Các món mặn khác),"Món ăn mang đậm nét văn hóa khẩn hoang Nam Bộ. Cá không cần sơ chế cầu kỳ, nướng bằng sức nóng của rơm khô, tạo nên vị ngọt nguyên bản và mùi thơm rơm rạ nồng nàn.",Miền Tây Nam Bộ.,"Cá lóc đồng tươi (để nguyên con, không đánh vảy), Rơm khô (dùng để đốt nướng), Mỡ hành, đậu phộng rang, Nước mắm me hoặc mắm nêm","Bước 1: Rửa sạch cá, dùng que tre xiên suốt dọc thân cá, cắm que xuống đất theo hướng thẳng đứng., Bước 2: Phủ rơm khô trùm kín cá và đốt cho đến khi rơm cháy hết thành tro., Bước 3: Lấy cá ra, dùng dao cạo sạch lớp vảy cháy đen bên ngoài để lộ phần thịt trắng chín đều bên trong., Bước 4: Xẻ dọc lưng cá, rưới mỡ hành và đậu phộng lên thịt cá.","Ăn nóng, cuốn bánh tráng với bún, rau tập tàng, chuối chát, khế chua. Chấm nước mắm me chua cay.",Trung bình,ca_loc_nuong_trui,images/ca_loc_nuong_trui/image_25.jpg
Cá lóc nướng trui,Biến tấu (Các món mặn khác),"Món ăn mang đậm nét văn hóa khẩn hoang Nam Bộ. Cá không cần sơ chế cầu kỳ, nướng bằng sức nóng của rơm khô, tạo nên vị ngọt nguyên bản và mùi thơm rơm rạ nồng nàn.",Miền Tây Nam Bộ.,"Cá lóc đồng tươi (để nguyên con, không đánh vảy), Rơm khô (dùng để đốt nướng), Mỡ hành, đậu phộng rang, Nước mắm me hoặc mắm nêm","Bước 1: Rửa sạch cá, dùng que tre xiên suốt dọc thân cá, cắm que xuống đất theo hướng thẳng đứng., Bước 2: Phủ rơm khô trùm kín cá và đốt cho đến khi rơm cháy hết thành tro., Bước 3: Lấy cá ra, dùng dao cạo sạch lớp vảy cháy đen bên ngoài để lộ phần thịt trắng chín đều bên trong., Bước 4: Xẻ dọc lưng cá, rưới mỡ hành và đậu phộng lên thịt cá.","Ăn nóng, cuốn bánh tráng với bún, rau tập tàng, chuối chát, khế chua. Chấm nước mắm me chua cay.",Trung bình,ca_loc_nuong_trui,images/ca_loc_nuong_trui/image_26.jpg
Cá lóc nướng trui,Biến tấu (Các món mặn khác),"Món ăn mang đậm nét văn hóa khẩn hoang Nam Bộ. Cá không cần sơ chế cầu kỳ, nướng bằng sức nóng của rơm khô, tạo nên vị ngọt nguyên bản và mùi thơm rơm rạ nồng nàn.",Miền Tây Nam Bộ.,"Cá lóc đồng tươi (để nguyên con, không đánh vảy), Rơm khô (dùng để đốt nướng), Mỡ hành, đậu phộng rang, Nước mắm me hoặc mắm nêm","Bước 1: Rửa sạch cá, dùng que tre xiên suốt dọc thân cá, cắm que xuống đất theo hướng thẳng đứng., Bước 2: Phủ rơm khô trùm kín cá và đốt cho đến khi rơm cháy hết thành tro., Bước 3: Lấy cá ra, dùng dao cạo sạch lớp vảy cháy đen bên ngoài để lộ phần thịt trắng chín đều bên trong., Bước 4: Xẻ dọc lưng cá, rưới mỡ hành và đậu phộng lên thịt cá.","Ăn nóng, cuốn bánh tráng với bún, rau tập tàng, chuối chát, khế chua. Chấm nước mắm me chua cay.",Trung bình,ca_loc_nuong_trui,images/ca_loc_nuong_trui/image_27.jpg
